,10,12,26,30,4,5,7
7.0,1903571,1836666,1850625,1610284,1922958,1836666,1904900
16.0,2022738,1985562,1989792,1672218,1994445,1985562,2048432
23.0,2106908,2044359,2048166,1718042,2054511,2044359,2109123
