,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,25328010,25202,1005,150,1,HJL
2.0/F中層A,2.0,中層,A,25328010,25202,1005,150,1,HJL
3.0/F高層A,3.0,高層,A,20723100,20620,1005,72,1,HJL
2.0/F低層A & C,2.0,低層,A & C,,,,,,HJL
2.0/F中層A & C,2.0,中層,A & C,,,,,,HJL
3.0/F高層A & C,3.0,高層,A & C,,,,,,HJL
2.0/F低層B,2.0,低層,B,21803475,21695,1005,170,2,HJL
2.0/F中層B,2.0,中層,B,21803475,21695,1005,170,2,HJL
3.0/F高層B,3.0,高層,B,21901965,21793,1005,222,2,HJL
2.0/F低層C,2.0,低層,C,20804505,20701,1005,73,1,HJL
2.0/F中層C,2.0,中層,C,20804505,20701,1005,73,1,HJL
3.0/F高層C,3.0,高層,C,20723100,20620,1005,72,1,HJL
2.0/F低層D,2.0,低層,D,20804505,20701,1005,150,1,HJL
2.0/F中層D,2.0,中層,D,20804505,20701,1005,150,1,HJL
3.0/F高層D,3.0,高層,D,20723100,20620,1005,109,1,HJL
