,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層1,5.0,低層,1,4669587,12519,373,235,3,HNP
11.0/F中層1,11.0,中層,1,4837437,12969,373,248,3,HNP
17.0/F高層1,17.0,高層,1,5325785,13483,395,249,3,HNP
5.0/F低層10,5.0,低層,10,4071540,12338,330,235,3,HNP
11.0/F中層10,11.0,中層,10,4226640,12808,330,230,3,HNP
17.0/F高層10,17.0,高層,10,4097940,12418,330,210,3,HNP
5.0/F低層11,5.0,低層,11,4876038,12798,381,160,2,HNP
11.0/F中層11,11.0,中層,11,5054346,13266,381,164,2,HNP
17.0/F高層11,17.0,高層,11,5234559,13739,381,152,2,HNP
5.0/F低層2,5.0,低層,2,5129280,13152,390,249,3,HNP
11.0/F中層2,11.0,中層,2,5327790,13661,390,262,3,HNP
17.0/F高層2,17.0,高層,2,5267690,14237,370,299,3,HNP
5.0/F低層3,5.0,低層,3,5020080,12872,390,205,2,HNP
11.0/F中層3,11.0,中層,3,5203380,13342,390,209,2,HNP
17.0/F高層3,17.0,高層,3,5088240,13752,370,186,2,HNP
5.0/F低層4,5.0,低層,4,4294704,10928,393,278,3,HNP
11.0/F中層4,11.0,中層,4,4431861,11277,393,287,3,HNP
17.0/F高層4,17.0,高層,4,4344304,11554,376,299,3,HNP
5.0/F低層5,5.0,低層,5,4983420,12778,390,203,2,HNP
11.0/F中層5,11.0,中層,5,5165940,13246,390,209,2,HNP
17.0/F高層5,17.0,高層,5,5350410,13719,390,194,2,HNP
5.0/F低層6,5.0,低層,6,5798488,12772,454,146,2,HNP
11.0/F中層6,11.0,中層,6,6009598,13237,454,150,2,HNP
17.0/F高層6,17.0,高層,6,6224340,13710,454,138,2,HNP
5.0/F低層7,5.0,低層,7,6243090,12741,490,139,2,HNP
11.0/F中層7,11.0,中層,7,6470450,13205,490,143,2,HNP
17.0/F高層7,17.0,高層,7,5460444,13789,396,153,2,HNP
5.0/F低層8,5.0,低層,8,5946626,12761,466,143,2,HNP
11.0/F中層8,11.0,中層,8,5378805,13281,405,163,2,HNP
17.0/F高層8,17.0,高層,8,5570775,13755,405,151,2,HNP
5.0/F低層9,5.0,低層,9,5463038,12794,427,153,2,HNP
11.0/F中層9,11.0,中層,9,5662447,13261,427,157,2,HNP
17.0/F高層9,17.0,高層,9,5864845,13735,427,145,2,HNP
