,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,7061838,8498,831,373,4,NTW
11.0/F中層A,11.0,中層,A,7124994,8574,831,343,5,NTW
19.0/F高層A,19.0,高層,A,8039094,9674,831,293,5,NTW
4.0/F低層B,4.0,低層,B,5874381,8193,717,362,3,NTW
11.0/F中層B,11.0,中層,B,6124614,8542,717,362,3,NTW
19.0/F高層B,19.0,高層,B,6344016,8848,717,391,4,NTW
4.0/F低層C,4.0,低層,C,6139671,8563,717,331,4,NTW
11.0/F中層C,11.0,中層,C,6982146,9738,717,303,4,NTW
19.0/F高層C,19.0,高層,C,7202265,10045,717,277,4,NTW
4.0/F低層D,4.0,低層,D,6715311,8081,831,365,3,NTW
11.0/F中層D,11.0,中層,D,7079289,8519,831,382,4,NTW
19.0/F高層D,19.0,高層,D,7179840,8640,831,339,4,NTW
4.0/F低層E,4.0,低層,E,5180439,9647,537,361,3,NTW
11.0/F中層E,11.0,中層,E,5396850,10050,537,351,3,NTW
19.0/F高層E,19.0,高層,E,5610039,10447,537,354,4,NTW
4.0/F低層F,4.0,低層,F,4999470,9310,537,347,4,NTW
11.0/F中層F,11.0,中層,F,5421015,10095,537,343,4,NTW
19.0/F高層F,19.0,高層,F,5540229,10317,537,338,4,NTW
