,A,B,C,D,E,F,G,H
6.0,17823,18192,18817,17835,17870,17871,17962,17813
10.0,18119,18501,19124,18130,18165,18180,18258,18108
15.0,18480,18875,19437,18469,18520,18677,18615,18531
