,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,5465950,5106461,5054187,5504673,5611275,5054187,5054187,4413123,5465950,5024063,5054187,5054187,5758953,5965882,5066591,5054187,5465950,5054187,5833566,5115021,4943880,5054187,5146335,5597870
18.0,5894161,5325303,5325303,5914455,5914455,5325303,5325303,4309872,4451604,5113278,5325303,5325303,4893912,5914455,5315557,5325303,5775380,5325303,6213231,5309019,5288091,5325303,5428605,5876260
28.0,6164350,5599520,5599520,6240036,6207855,5599520,5599520,4502277,4458081,5560979,5599520,5179556,5113473,6207855,5661983,5599520,6054255,5599520,6558912,5747526,5561865,5599520,6075110,6184235
