,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,15582195,17607,885
4.0/F中層A,4.0,中層,A,15804330,17858,885
6.0/F高層A,6.0,高層,A,16026465,18109,885
2.0/F低層B,2.0,低層,B,,,
4.0/F中層B,4.0,中層,B,,,
6.0/F高層B,6.0,高層,B,,,
2.0/F低層C,2.0,低層,C,,,
4.0/F中層C,4.0,中層,C,,,
6.0/F高層C,6.0,高層,C,,,
2.0/F低層D,2.0,低層,D,10475808,13328,786
4.0/F中層D,4.0,中層,D,10705320,13620,786
6.0/F高層D,6.0,高層,D,10954482,13937,786
2.0/F低層whole floor,2.0,低層,whole floor,,,
4.0/F中層whole floor,4.0,中層,whole floor,,,
6.0/F高層whole floor,6.0,高層,whole floor,,,
