,1,11,12,13,16,22,24,3,5,6
10.0,2602992,2928673,3670803,2948859,2833370,2928673,2602992,2928673,2585343,2928673
18.0,2673096,2452005,3776472,2470122,2911940,2452005,2673096,2452005,2656737,2452005
26.0,2743200,2518012,3878424,2536725,2988085,2518012,2743200,2518012,2728620,2518012
