,A,B,C,D,E,F,G,H,J,K
5.0,6281504,6331974,6110349,6273912,5577140,6360984,6339996,5855432,6328644,4793973
12.0,6662272,6696030,6747447,6277416,5773676,6729072,6723435,6050000,6710844,4981655
18.0,6865504,6901107,6953706,6389544,5799536,6933696,6928407,6209236,6570312,5137458
