,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層whole floor,2.0,低層,whole floor,1065918,1722,619
3.0/F中層whole floor,3.0,中層,whole floor,1124104,1816,619
4.0/F高層whole floor,4.0,高層,whole floor,1132151,1829,619
