,1,10,11,12,13,18,20,23,24,4,5,7
9.0,6137,4858,6174,5958,6038,6174,5930,6174,6174,5940,5958,6152
20.0,6446,5120,6484,6256,6336,6484,6229,6484,6484,6276,6256,6464
29.0,6693,5335,6732,6503,6585,6732,6477,6732,6732,6492,6503,6713
