,A,B,C,D,E,F,G,H
3.0,7648830,8321962,6057270,5628028,5741864,7280556,8321962,7669350
6.0,7761690,8445888,6141372,5945100,5827688,7388024,8445888,7783065
9.0,7858305,8569814,6225474,6023772,5913512,7495492,8569814,7896780
