,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,,,
6.0/F中層1,6.0,中層,1,,,
9.0/F高層1,9.0,高層,1,,,
4.0/F低層3,4.0,低層,3,2850140,9194,310
6.0/F中層3,6.0,中層,3,2887340,9314,310
9.0/F高層3,9.0,高層,3,2942830,9493,310
4.0/F低層A,4.0,低層,A,,,
6.0/F中層A,6.0,中層,A,,,
9.0/F高層A,9.0,高層,A,,,
4.0/F低層B,4.0,低層,B,,,
6.0/F中層B,6.0,中層,B,,,
9.0/F高層B,9.0,高層,B,,,
4.0/F低層C,4.0,低層,C,3394755,10777,315
6.0/F中層C,6.0,中層,C,3439170,10918,315
9.0/F高層C,9.0,高層,C,3510045,11143,315
4.0/F低層D,4.0,低層,D,3750390,11906,315
6.0/F中層D,6.0,中層,D,3797325,12055,315
9.0/F高層D,9.0,高層,D,3760955,12331,305
4.0/F低層whole floor,4.0,低層,whole floor,,,
6.0/F中層whole floor,6.0,中層,whole floor,,,
9.0/F高層whole floor,9.0,高層,whole floor,,,
