,A,B,C,D,E,F,G,H
6.0,13773,13815,12973,14654,14200,13578,14120,14075
14.0,14124,14316,13472,14331,14129,13928,14207,14232
21.0,15154,14394,13899,14654,14546,14289,14236,14165
