,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,6130320,14596,420,318,3,HKT
12.0/F中層A,12.0,中層,A,6401640,15242,420,337,3,HKT
19.0/F高層A,19.0,高層,A,6673800,15890,420,312,3,HKT
5.0/F低層B,5.0,低層,B,4633560,15192,305,367,4,HKT
12.0/F中層B,12.0,中層,B,4804970,15754,305,356,4,HKT
19.0/F高層B,19.0,高層,B,4238280,13896,305,223,2,HKT
5.0/F低層C,5.0,低層,C,4613125,15125,305,266,3,HKT
12.0/F中層C,12.0,中層,C,4787585,15697,305,262,3,HKT
19.0/F高層C,19.0,高層,C,4981565,16333,305,237,3,HKT
5.0/F低層D,5.0,低層,D,5666220,13491,420,248,3,HKT
12.0/F中層D,12.0,中層,D,5840940,13907,420,308,3,HKT
19.0/F高層D,19.0,高層,D,6144600,14630,420,240,3,HKT
