,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層1,3.0,低層,1,5815071,12669,459,264,3,KCSW
5.0/F中層1,5.0,中層,1,5886216,12824,459,262,3,KCSW
7.0/F高層1,7.0,高層,1,5957361,12979,459,260,3,KCSW
3.0/F低層10,3.0,低層,10,5464800,12650,432,274,3,KCSW
5.0/F中層10,5.0,中層,10,5531760,12805,432,272,3,KCSW
7.0/F高層10,7.0,高層,10,5598288,12959,432,270,3,KCSW
3.0/F低層11,3.0,低層,11,5322703,12643,421,275,3,KCSW
5.0/F中層11,5.0,中層,11,5387958,12798,421,273,3,KCSW
7.0/F高層11,7.0,高層,11,5453213,12953,421,271,3,KCSW
3.0/F低層12,3.0,低層,12,5246015,12641,415,274,3,KCSW
5.0/F中層12,5.0,中層,12,5310340,12796,415,272,3,KCSW
7.0/F高層12,7.0,高層,12,5374250,12950,415,270,3,KCSW
3.0/F低層13,3.0,低層,13,5399842,12646,427,276,3,KCSW
5.0/F中層13,5.0,中層,13,5466027,12801,427,274,3,KCSW
7.0/F高層13,7.0,高層,13,5532212,12956,427,272,3,KCSW
3.0/F低層14,3.0,低層,14,6192720,12690,488,254,3,KCSW
5.0/F中層14,5.0,中層,14,6267872,12844,488,252,3,KCSW
7.0/F高層14,7.0,高層,14,6343512,12999,488,250,3,KCSW
3.0/F低層15,3.0,低層,15,6192720,12690,488,254,3,KCSW
5.0/F中層15,5.0,中層,15,6267872,12844,488,252,3,KCSW
7.0/F高層15,7.0,高層,15,6343512,12999,488,250,3,KCSW
3.0/F低層16,3.0,低層,16,5788819,12667,457,265,3,KCSW
5.0/F中層16,5.0,中層,16,5859654,12822,457,263,3,KCSW
7.0/F高層16,7.0,高層,16,5930489,12977,457,261,3,KCSW
3.0/F低層2,3.0,低層,2,5464800,12650,432,274,3,KCSW
5.0/F中層2,5.0,中層,2,5531760,12805,432,272,3,KCSW
7.0/F高層2,7.0,高層,2,5598288,12959,432,270,3,KCSW
3.0/F低層3,3.0,低層,3,5322703,12643,421,275,3,KCSW
5.0/F中層3,5.0,中層,3,5387958,12798,421,273,3,KCSW
7.0/F高層3,7.0,高層,3,5453213,12953,421,271,3,KCSW
3.0/F低層4,3.0,低層,4,5255975,12665,415,324,3,KCSW
5.0/F中層4,5.0,中層,4,5320715,12821,415,321,3,KCSW
7.0/F高層4,7.0,高層,4,5385455,12977,415,318,3,KCSW
3.0/F低層5,3.0,低層,5,5390448,12624,427,366,3,KCSW
5.0/F中層5,5.0,中層,5,5456206,12778,427,364,3,KCSW
7.0/F高層5,7.0,高層,5,5509581,12903,427,383,3,KCSW
3.0/F低層6,3.0,低層,6,5788819,12667,457,265,3,KCSW
5.0/F中層6,5.0,中層,6,5859654,12822,457,263,3,KCSW
7.0/F高層6,7.0,高層,6,5930489,12977,457,261,3,KCSW
3.0/F低層8,3.0,低層,8,5788819,12667,457,265,3,KCSW
5.0/F中層8,5.0,中層,8,5859654,12822,457,263,3,KCSW
7.0/F高層8,7.0,高層,8,5930489,12977,457,261,3,KCSW
3.0/F低層9,3.0,低層,9,5815071,12669,459,264,3,KCSW
5.0/F中層9,5.0,中層,9,5886216,12824,459,262,3,KCSW
7.0/F高層9,7.0,高層,9,5957361,12979,459,260,3,KCSW
