,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,5659423,12067,469
2.0/F中層A,2.0,中層,A,5659423,12067,469
4.0/F高層A,4.0,高層,A,5715703,12187,469
2.0/F低層B,2.0,低層,B,6206648,11326,548
2.0/F中層B,2.0,中層,B,6206648,11326,548
4.0/F高層B,4.0,高層,B,6449960,11770,548
2.0/F低層C,2.0,低層,C,7413250,11405,650
2.0/F中層C,2.0,中層,C,7413250,11405,650
4.0/F高層C,4.0,高層,C,8121750,12495,650
2.0/F低層D,2.0,低層,D,6172196,11779,524
2.0/F中層D,2.0,中層,D,6172196,11779,524
4.0/F高層D,4.0,高層,D,6234028,11897,524
2.0/F低層E,2.0,低層,E,5686415,11305,503
2.0/F中層E,2.0,中層,E,5686415,11305,503
4.0/F高層E,4.0,高層,E,5738224,11408,503
2.0/F低層F,2.0,低層,F,5470766,10706,511
2.0/F中層F,2.0,中層,F,5470766,10706,511
4.0/F高層F,4.0,高層,F,5692029,11139,511
2.0/F低層G,2.0,低層,G,5000688,12628,396
2.0/F中層G,2.0,中層,G,5000688,12628,396
4.0/F高層G,4.0,高層,G,5050188,12753,396
2.0/F低層H,2.0,低層,H,5435848,12188,446
2.0/F中層H,2.0,中層,H,5435848,12188,446
4.0/F高層H,4.0,高層,H,5489814,12309,446
