,A,B,C,D,E,F,G,H,J,K
7.0,5308254,5471942,5555240,5502222,5519584,5383584,7161280,7422968,5511160,5548956
18.0,5697738,5823804,5816240,5698836,5865132,5752422,7577120,7717542,5769260,5730648
29.0,5710572,5981654,5925280,5827140,5969026,5996826,7737568,8075928,5986180,5914692
