,A,B,C,D,E,F,G
6.0,17449524,12808088,10643075,12665136,14303904,12887100,14068360
15.0,17494760,13244139,11207275,13095168,15416568,13575960,14972296
24.0,18337412,13630841,11824175,13830384,14578296,13865436,15265048
