,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,,,
16.0/F中層A,16.0,中層,A,,,
24.0/F高層A,24.0,高層,A,,,
7.0/F低層B,7.0,低層,B,,,
16.0/F中層B,16.0,中層,B,,,
24.0/F高層B,24.0,高層,B,,,
