,1,2,3,4,5,6,7,8
8.0,10385,10275,9697,10133,10275,10184,9949,9878
20.0,11105,11093,10324,10904,10915,10588,10512,10329
33.0,11774,11365,11192,11408,11539,11178,11302,10686
