,1,2,3,4,5,6,7,8
11.0,13761,16335,16771,13781,14293,15409,16416,14184
22.0,14572,17296,17466,14922,15144,16111,16838,15241
34.0,15866,18228,17947,15291,15763,17356,16923,15941
