,1,10,2,3,4,5,6,7,8,9
6.0,4758860,3574584,4758860,3667848,5642460,3606342,4758860,4031458,3605136,5642460
17.0,4219264,3788448,4219264,3764730,6395175,3825432,4228128,4219264,3826236,6395175
29.0,5741102,4031256,5741102,4002714,6813135,4075878,4856364,4450282,4015980,6813135
