,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,4218200,15065,280,321,4,HSKW
10.0/F中層A,10.0,中層,A,4347280,15526,280,306,4,HSKW
17.0/F高層A,17.0,高層,A,4509960,16107,280,344,5,HSKW
4.0/F低層B,4.0,低層,B,3959550,14665,270,366,4,HSKW
10.0/F中層B,10.0,中層,B,4065660,15058,270,357,4,HSKW
17.0/F高層B,17.0,高層,B,4192830,15529,270,333,4,HSKW
4.0/F低層C,4.0,低層,C,3900260,15001,260,374,4,HSKW
10.0/F中層C,10.0,中層,C,4004780,15403,260,363,4,HSKW
17.0/F高層C,17.0,高層,C,4130360,15886,260,339,4,HSKW
4.0/F低層D,4.0,低層,D,4806270,15258,315,346,4,HSKW
10.0/F中層D,10.0,中層,D,4947075,15705,315,326,4,HSKW
17.0/F高層D,17.0,高層,D,5212620,16548,315,355,5,HSKW
4.0/F低層E,4.0,低層,E,3865940,14869,260,329,4,HSKW
10.0/F中層E,10.0,中層,E,3969680,15268,260,321,4,HSKW
17.0/F高層E,17.0,高層,E,4094220,15747,260,301,4,HSKW
4.0/F低層F,4.0,低層,F,4053720,15355,264,393,4,HSKW
10.0/F中層F,10.0,中層,F,4186512,15858,264,385,4,HSKW
17.0/F高層F,17.0,高層,F,4409328,16702,264,359,4,HSKW
4.0/F低層G1,4.0,低層,G1,2713728,18336,148,334,3,HSKW
10.0/F中層G1,10.0,中層,G1,2791872,18864,148,322,3,HSKW
17.0/F高層G1,17.0,高層,G1,2801492,18929,148,373,4,HSKW
4.0/F低層G2,4.0,低層,G2,3011580,18252,165,320,3,HSKW
10.0/F中層G2,10.0,中層,G2,2823975,17115,165,328,3,HSKW
17.0/F高層G2,17.0,高層,G2,2883705,17477,165,367,3,HSKW
4.0/F低層H,4.0,低層,H,3954750,15819,250,379,4,HSKW
10.0/F中層H,10.0,中層,H,4085250,16341,250,367,4,HSKW
17.0/F高層H,17.0,高層,H,4232750,16931,250,344,4,HSKW
4.0/F低層I,4.0,低層,I,3123220,16438,190,319,4,HSKW
10.0/F中層I,10.0,中層,I,3222590,16961,190,322,4,HSKW
17.0/F高層I,17.0,高層,I,3443180,18122,190,329,4,HSKW
4.0/F低層J,4.0,低層,J,3048800,15244,200,335,4,HSKW
10.0/F中層J,10.0,中層,J,3655600,18278,200,403,4,HSKW
17.0/F高層J,17.0,高層,J,3780000,18900,200,412,4,HSKW
