,A,B,C,D,E,F,G,H
8.0,4555200,4388582,4529448,5419011,5344391,4548369,4325762,4467008
16.0,4763616,4553274,4751406,5676983,5558657,4684246,4580996,4676672
25.0,4684992,4700828,4857160,5846477,5696704,4854815,4660292,4758208
