,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,8957580,12982,690,365,5,NTKO
32.0/F中層A,32.0,中層,A,8880300,12870,690,301,4,NTKO
49.0/F高層A,49.0,高層,A,9277740,13446,690,307,4,NTKO
15.0/F低層B,15.0,低層,B,7325408,13616,538,350,3,NTKO
32.0/F中層B,32.0,中層,B,7899992,14684,538,338,3,NTKO
49.0/F高層B,49.0,高層,B,7606244,14138,538,403,4,NTKO
15.0/F低層C,15.0,低層,C,7085426,13394,529,351,3,NTKO
32.0/F中層C,32.0,中層,C,7377963,13947,529,350,3,NTKO
49.0/F高層C,49.0,高層,C,7828142,14798,529,356,3,NTKO
15.0/F低層D,15.0,低層,D,7143616,13504,529,339,4,NTKO
32.0/F中層D,32.0,中層,D,6777548,12812,529,324,3,NTKO
49.0/F高層D,49.0,高層,D,7120869,13461,529,383,3,NTKO
15.0/F低層E,15.0,低層,E,6772787,12803,529,322,3,NTKO
32.0/F中層E,32.0,中層,E,7024591,13279,529,358,3,NTKO
49.0/F高層E,49.0,高層,E,7421341,14029,529,345,3,NTKO
15.0/F低層F,15.0,低層,F,7337759,13871,529,322,3,NTKO
32.0/F中層F,32.0,中層,F,7172182,13558,529,368,4,NTKO
49.0/F高層F,49.0,高層,F,7479531,14139,529,361,4,NTKO
15.0/F低層G,15.0,低層,G,6660180,13620,489,367,3,NTKO
32.0/F中層G,32.0,中層,G,6304677,12893,489,371,3,NTKO
49.0/F高層G,49.0,高層,G,6858714,14026,489,362,3,NTKO
15.0/F低層H,15.0,低層,H,8323500,13425,620,360,4,NTKO
32.0/F中層H,32.0,中層,H,8534920,13766,620,359,4,NTKO
49.0/F高層H,49.0,高層,H,8511250,13750,619,328,4,NTKO
