,1,10,11,12,13,14,15,16,2,3,4,5,6,8,9
2.0,5395545,5431104,5290286,5213645,5366536,6154656,6154656,5753630,5424624,5290286,5224020,5357996,5753630,5753630,5779269
4.0,5458428,5498064,5355541,5277970,5433148,6230296,6230296,5824465,5498064,5355541,5288345,5423327,5824465,5824465,5850414
7.0,5557572,5598288,5453213,5374250,5532212,6343512,6343512,5930489,5598288,5453213,5385455,5509581,5930489,5930489,5957361
