,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
3.0,2849595,4332165,4332165,4332165,4326990,4332165,4797880,3458480,3827285,3924690,3895045,3870048,3757600,3899665,4887190,3924690,3924690,4286720,4797880,3934380,4332165,4332165,4332165,4332165
6.0,2921380,4439115,4439115,4439115,4431870,4439115,4916060,3549260,3923920,4028640,3998995,3965832,3856160,3878875,5008080,3962420,4028640,4392800,4916060,3967155,4439115,4439115,4439115,4439115
9.0,2622460,4546755,4546755,4546755,4541235,4546755,5035380,3641060,4018630,4058830,4058830,4064736,3310490,4058830,4087040,4058830,5105485,4506700,5035380,4546755,4546755,4546755,4546755,4546755
