,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,6140196,10033,612
22.0/F中層A,22.0,中層,A,5619996,9183,612
33.0/F高層A,33.0,高層,A,5918652,9671,612
10.0/F低層B,10.0,低層,B,5197696,11602,448
22.0/F中層B,22.0,中層,B,5516672,12314,448
33.0/F高層B,33.0,高層,B,5817728,12986,448
10.0/F低層C,10.0,低層,C,5011930,9905,506
22.0/F中層C,22.0,中層,C,5299844,10474,506
33.0/F高層C,33.0,高層,C,5583710,11035,506
10.0/F低層D,10.0,低層,D,6679686,8859,754
22.0/F中層D,22.0,中層,D,7069504,9376,754
33.0/F高層D,33.0,高層,D,7442734,9871,754
10.0/F低層E,10.0,低層,E,6612732,8747,756
22.0/F中層E,22.0,中層,E,7005096,9266,756
33.0/F高層E,33.0,高層,E,8576820,11345,756
10.0/F低層F,10.0,低層,F,5545540,10010,554
22.0/F中層F,22.0,中層,F,5877940,10610,554
33.0/F高層F,33.0,高層,F,6184302,11163,554
10.0/F低層G,10.0,低層,G,5655375,11425,495
22.0/F中層G,22.0,中層,G,6048900,12220,495
33.0/F高層G,33.0,高層,G,6426585,12983,495
10.0/F低層H,10.0,低層,H,6140196,10033,612
22.0/F中層H,22.0,中層,H,5619996,9183,612
33.0/F高層H,33.0,高層,H,5918652,9671,612
