,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層1,9.0,低層,1,4684295,18515,253
20.0/F中層1,20.0,中層,1,4885683,19311,253
31.0/F高層1,31.0,高層,1,4920344,19448,253
9.0/F低層2,9.0,低層,2,4688596,18532,253
20.0/F中層2,20.0,中層,2,4903140,19380,253
31.0/F高層2,31.0,高層,2,5033941,19897,253
9.0/F低層3,9.0,低層,3,4620150,20534,225
20.0/F中層3,20.0,中層,3,4796550,21318,225
31.0/F高層3,31.0,高層,3,4971375,22095,225
9.0/F低層4,9.0,低層,4,4714344,19164,246
20.0/F中層4,20.0,中層,4,4884822,19857,246
31.0/F高層4,31.0,高層,4,4978548,20238,246
9.0/F低層5,9.0,低層,5,4298723,16991,253
20.0/F中層5,20.0,中層,5,4422946,17482,253
31.0/F高層5,31.0,高層,5,4735907,18719,253
9.0/F低層6,9.0,低層,6,4649634,18378,253
20.0/F中層6,20.0,中層,6,4489232,17744,253
31.0/F高層6,31.0,高層,6,4900357,19369,253
9.0/F低層7,9.0,低層,7,4633410,18835,246
20.0/F中層7,20.0,中層,7,4834392,19652,246
31.0/F高層7,31.0,高層,7,4897860,19910,246
9.0/F低層8,9.0,低層,8,4562562,18547,246
20.0/F中層8,20.0,中層,8,4726398,19213,246
31.0/F高層8,31.0,高層,8,4841772,19682,246
