,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,5493761,10751,511
2.0/F中層A,2.0,中層,A,5478942,10722,511
3.0/F高層A,3.0,高層,A,5826933,11403,511
1.0/F低層B,1.0,低層,B,4582152,11068,414
2.0/F中層B,2.0,中層,B,4985388,12042,414
3.0/F高層B,3.0,高層,B,5009814,12101,414
1.0/F低層C,1.0,低層,C,5293372,11711,452
2.0/F中層C,2.0,中層,C,5319588,11769,452
3.0/F高層C,3.0,高層,C,5346256,11828,452
1.0/F低層D,1.0,低層,D,6042248,11026,548
2.0/F中層D,2.0,中層,D,6072388,11081,548
3.0/F高層D,3.0,高層,D,6102528,11136,548
1.0/F低層E,1.0,低層,E,4393140,12410,354
2.0/F中層E,2.0,中層,E,4415088,12472,354
3.0/F高層E,3.0,高層,E,4437036,12534,354
1.0/F低層F,1.0,低層,F,5629074,11418,493
2.0/F中層F,2.0,中層,F,5657175,11475,493
3.0/F高層F,3.0,高層,F,5685276,11532,493
