,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
8.0,14478,14489,15275,13586,11733,11733,11894,10713,11260,13559,13586,13780,14489,12191,11718,10444,10884,13559,11273,13586
20.0,16248,16325,17003,11872,12843,12860,11784,11972,12315,12167,11872,15172,15998,13375,12843,11728,11657,12167,12395,11872
33.0,16812,18310,18814,13256,14126,14144,13298,13292,13396,13427,13256,13148,17980,14707,14111,13298,12972,13248,13358,13256
