,10,12,13,14,16,18,3,5,7,8,9
7.0,3436108,2733310,2693440,2450768,2290596,2798874,3379298,2494030,3034432,2097308,2545378
20.0,3744078,3008856,2874184,2675616,2790392,3072205,3534180,2722335,3259104,2712023,2795683
30.0,3848130,3139098,2999996,2464304,2522586,3202447,3854708,2233770,3810720,2499841,2502643
