,A,B,C,D,E,F,G,H,J,K
7.0,10953,10955,10933,11486,11277,10952,10684,10840,10984,11215
16.0,11699,11726,11177,11838,11976,11722,10578,11292,11729,11910
24.0,12191,11613,11619,12438,12321,12343,11841,11715,12295,11909
