,10,15,16,18,3,4,5,6,7,8,9
11.0,566,566,375,443,566,375,385,544,544,385,375
22.0,566,566,375,443,566,375,385,544,544,385,375
30.0,566,566,375,443,566,375,385,544,544,385,375
