,A,B,C,D,E,F,G,H,J,K
6.0,5440212,5357856,5267824,5478828,4861536,4800310,5381832,8957128,5669400,5093717
16.0,5635746,5641008,5531900,5610652,5081188,4753450,5281260,9271471,5971494,5365019
23.0,5582669,5782368,5535801,5729059,5247796,5064402,5426776,9409861,6150786,5529205
