,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
3.0,13990,13786,14283,14473,14211,14200,13423,14200,13686,13172,13453,12429,14067,13973,13965,14156,14098,14200
7.0,13587,14187,14686,15689,14600,14556,13746,14556,14269,14334,13812,12762,14436,14335,14345,14553,14432,14556
11.0,14065,14557,15065,15237,14975,14795,13964,14761,14119,13841,13445,13093,14761,14558,14544,15097,14811,14761
