,A,B,C,D,E,F,G,H,J,K
5.0,7001584,7042432,7042432,7077952,4846530,5592402,7042432,7042432,5624964,4843090
12.0,7162608,7205824,7205824,7243712,4957470,5719734,7205824,7205824,5761044,4967275
18.0,7308832,7352640,7352640,7391712,5058520,5836374,7352640,7352640,5886918,5068991
