,1,10,11,12,2,3,4,5,6,7,8,9
7.0,4546949,3909021,5717122,4166926,5051200,4711504,4053693,5772652,4555272,4596614,5319050,4402344
18.0,4601817,4241520,5970092,4353839,5417500,4873872,4214394,6070046,4592560,5350103,5603950,4407064
28.0,4739460,4176171,6020686,4518816,5314650,4903608,4345503,6152724,4733216,5360036,5721650,4570848
