,10,11,12,13,17,18,20,22,23,3,5,6,7,8
7.0,7304,7217,7042,7337,7314,7348,7337,7024,7099,7208,7312,7340,6965,7314
19.0,7493,7507,7399,7477,7515,7517,7573,7392,7344,7480,7548,7480,7480,7515
29.0,7758,7658,7440,7568,7535,7633,7428,7642,7530,7571,7599,7571,7571,7535
