,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,28615496,16744,1709,134,1,NPSK
6.0/F中層A,6.0,中層,A,29452906,17234,1709,140,1,NPSK
9.0/F高層A,9.0,高層,A,30080109,17601,1709,141,1,NPSK
2.0/F低層B,2.0,低層,B,30011004,17737,1692,190,2,NPSK
6.0/F中層B,6.0,中層,B,30865464,18242,1692,197,2,NPSK
9.0/F高層B,9.0,高層,B,31469508,18599,1692,193,2,NPSK
2.0/F低層C,2.0,低層,C,,,,,,NPSK
6.0/F中層C,6.0,中層,C,,,,,,NPSK
9.0/F高層C,9.0,高層,C,,,,,,NPSK
2.0/F低層D,2.0,低層,D,16514718,15334,1077,150,1,NPSK
6.0/F中層D,6.0,中層,D,,,,,,NPSK
9.0/F高層D,9.0,高層,D,,,,,,NPSK
