,1,10,11,12,2,3,4,5,6,7,8,9
2.0,6530,6738,6123,5931,6738,6123,6123,6530,7362,7365,6123,6530
3.0,6563,6772,6658,5987,6772,6695,6154,6563,6772,7402,6154,6563
4.0,6596,6806,6185,6019,6806,6185,6185,6596,6806,7438,6185,6596
