,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,5421330,5054630,5054630,5491470,5371665,5054630,5054630,5474680,5453340,5054630,5030265,5053301,5093118,5947052,5058617,5054630,5453340,5054630,5491470,5417142,5054630,5054630,4496540,4434459
18.0,5714755,5320430,5320430,5779491,5647950,5320430,5320430,5755495,5739490,5320430,5288534,5318658,5360871,6277384,5324417,5320430,5783625,5353655,5779491,5702718,5320430,5320430,4726820,4703445
28.0,5925245,5530855,5530855,6006387,5898807,5530855,5530855,5976655,5965015,5530855,5476366,5572054,5572749,6501192,5577813,5530855,6025155,5561865,6006387,5971668,5530855,5530855,4932400,4907280
