,A,B,C,D,E,F,G,H
8.0,13032,13559,13161,12983,12992,12192,12687,12616
17.0,12857,13699,12167,12851,12783,12448,13002,12793
25.0,12966,13813,12292,12946,12915,12722,13464,13008
