,A,B,C,D,E,F,G,H
9.0,3605959,4420080,5340920,4282034,4277814,5387720,4402440,4113599
18.0,3799411,4447800,5385120,4476576,4282878,5608720,4472580,4247026
26.0,3946558,4564560,5561920,4582920,4509914,5806840,4619580,4383883
