,1,2,3,4,5,6,7,8
8.0,14117,14356,12634,12465,13611,13515,12487,13013
19.0,14999,13482,13073,12953,14434,14810,12949,13459
30.0,16394,14110,13667,13718,15203,15636,13723,14133
