,11,14,17,18,3,4,6,7,9
6.0,2939076,2585843,3110315,3162556,3108120,2914960,3040512,2735889,3338800
13.0,3058540,2703844,3247722,3301280,3245527,3024710,3174476,2712892,3490028
20.0,3191956,2822222,3365374,3418054,3363618,3157288,3262216,2831647,3639292
