,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,4331885,12931,335
17.0/F中層A,17.0,中層,A,4471245,13347,335
27.0/F高層A,27.0,高層,A,4730200,14120,335
7.0/F低層B,7.0,低層,B,4244800,12128,350
17.0/F中層B,17.0,中層,B,4725350,13501,350
27.0/F高層B,27.0,高層,B,4601800,13148,350
7.0/F低層C,7.0,低層,C,4688600,13396,350
17.0/F中層C,17.0,中層,C,4700150,13429,350
27.0/F高層C,27.0,高層,C,4568200,13052,350
7.0/F低層D,7.0,低層,D,4252155,12693,335
17.0/F中層D,17.0,中層,D,4345285,12971,335
27.0/F高層D,27.0,高層,D,4530875,13525,335
7.0/F低層E,7.0,低層,E,4126865,12319,335
17.0/F中層E,17.0,中層,E,4195205,12523,335
27.0/F高層E,27.0,高層,E,4368735,13041,335
7.0/F低層F,7.0,低層,F,4632165,11727,395
17.0/F中層F,17.0,中層,F,4809915,12177,395
27.0/F高層F,27.0,高層,F,5030325,12735,395
7.0/F低層G,7.0,低層,G,4522998,12126,373
17.0/F中層G,17.0,中層,G,4728521,12677,373
27.0/F高層G,27.0,高層,G,4920243,13191,373
7.0/F低層H,7.0,低層,H,4259190,12714,335
17.0/F中層H,17.0,中層,H,4450140,13284,335
27.0/F高層H,27.0,高層,H,4251485,12691,335
