,A,B,C,D,E,F,G,H,J,K
5.0,7146624,7146624,6625664,7085648,4576490,5602300,7160832,7090384,5703456,5095070
12.0,7287520,7287520,7245488,7285744,4692590,5742176,7305280,7234832,5753792,5168600
18.0,7428416,7428416,7386384,7378096,4788480,5858336,7447360,7375728,5928516,5288801
