,A,B,C,D,E,F,G,H,J,K
6.0,4541016,5049572,5249856,5330368,5020048,4541016,5413248,5330368,5330368,5782656
15.0,4630664,5150728,5401408,6048464,5120236,4630664,6015312,6048464,6048464,5654192
24.0,4721174,5252368,5558288,6170416,5220908,4721174,6127792,6170416,6170416,6020048
