,1,10,2,3,4,5,6,7,8
7.0,4740578,3529602,4682962,3529602,5342535,3164692,4682962,4624792,3529602
19.0,5020902,3738924,4959962,3738924,5614725,3337924,4959962,4897914,3738924
30.0,5277958,3932206,5213694,3932206,5879820,3780227,5213694,5148876,3932206
