,A,B,C,D,E,F,G,H,J,K
4.0,10592,10406,10066,10066,10406,10592,10057,10066,10066,10068
10.0,10789,10603,10260,10260,10603,10789,10254,10260,10260,10262
18.0,11045,10860,10514,10514,10860,11045,10513,10514,10514,10516
