,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,22322473,19913,1121
14.0/F中層A,14.0,中層,A,25047624,22344,1121
23.0/F高層A,23.0,高層,A,24344757,21717,1121
5.0/F低層B,5.0,低層,B,19959529,19549,1021
14.0/F中層B,14.0,中層,B,21064251,20631,1021
23.0/F高層B,23.0,高層,B,22210834,21754,1021
5.0/F低層C,5.0,低層,C,14783483,16973,871
14.0/F中層C,14.0,中層,C,15644031,17961,871
23.0/F高層C,23.0,高層,C,16765879,19249,871
5.0/F低層D,5.0,低層,D,16785685,18305,917
14.0/F中層D,14.0,中層,D,16927820,18460,917
23.0/F高層D,23.0,高層,D,17935603,19559,917
5.0/F低層E,5.0,低層,E,15846677,17281,917
14.0/F中層E,14.0,中層,E,16687566,18198,917
23.0/F高層E,23.0,高層,E,17635744,19232,917
5.0/F低層F,5.0,低層,F,15102269,17339,871
14.0/F中層F,14.0,中層,F,15967172,18332,871
23.0/F高層F,23.0,高層,F,16870399,19369,871
5.0/F低層G,5.0,低層,G,19676712,19272,1021
14.0/F中層G,14.0,中層,G,20821253,20393,1021
23.0/F高層G,23.0,高層,G,21955584,21504,1021
5.0/F低層H,5.0,低層,H,22073611,19691,1121
14.0/F中層H,14.0,中層,H,23742780,21180,1121
23.0/F高層H,23.0,高層,H,24978122,22282,1121
