,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,8624985,12165,709,357,4,NST
12.0/F中層A,12.0,中層,A,9075909,12801,709,342,3,NST
19.0/F高層A,19.0,高層,A,9173042,12938,709,364,4,NST
5.0/F低層B,5.0,低層,B,8356983,11787,709,366,4,NST
12.0/F中層B,12.0,中層,B,8600170,12130,709,380,4,NST
19.0/F高層B,19.0,高層,B,8732753,12317,709,380,4,NST
5.0/F低層C,5.0,低層,C,8937378,11547,774,351,3,NST
12.0/F中層C,12.0,中層,C,9177318,11857,774,371,3,NST
19.0/F高層C,19.0,高層,C,9309672,12028,774,377,3,NST
5.0/F低層D,5.0,低層,D,8953256,11362,788,343,4,NST
12.0/F中層D,12.0,中層,D,8972956,11387,788,328,3,NST
19.0/F高層D,19.0,高層,D,9489096,12042,788,371,4,NST
5.0/F低層E,5.0,低層,E,8745224,11098,788,337,4,NST
12.0/F中層E,12.0,中層,E,9224328,11706,788,357,4,NST
19.0/F高層E,19.0,高層,E,9483580,12035,788,372,4,NST
5.0/F低層F,5.0,低層,F,8860752,11448,774,388,4,NST
12.0/F中層F,12.0,中層,F,9105336,11764,774,402,4,NST
19.0/F高層F,19.0,高層,F,9260136,11964,774,388,4,NST
