,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,6692794,7014831,7014831,6706845,6706845,7027785,6934329,7945605,6934329,7265673,6706845,7479860,7014831,5569088,7101193,7101193
6.0,7208137,7115787,7115787,7701825,6803150,7128675,7033626,8032497,7033626,7033626,6803150,6714055,7115787,7115787,7208137,8039181
10.0,7335133,7237149,7237149,6919025,6919025,7250274,7153632,8155594,7153632,7153632,6919025,6827870,7237149,7237149,7335133,7335133
