,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,12144258,21609,562,249,3,KSKM
6.0/F中層A,6.0,中層,A,13226670,23535,562,258,3,KSKM
8.0/F高層A,8.0,高層,A,13434048,23904,562,265,3,KSKM
3.0/F低層B,3.0,低層,B,15425096,23336,661,356,3,KSKM
6.0/F中層B,6.0,中層,B,15571177,23557,661,366,4,KSKM
8.0/F高層B,8.0,高層,B,15805832,23912,661,370,4,KSKM
3.0/F低層C,3.0,低層,C,11880680,21140,562,291,3,KSKM
6.0/F中層C,6.0,中層,C,12270146,21833,562,253,3,KSKM
8.0/F高層C,8.0,高層,C,12474152,22196,562,254,3,KSKM
3.0/F低層D,3.0,低層,D,12069512,21476,562,215,3,KSKM
6.0/F中層D,6.0,中層,D,13276688,23624,562,222,3,KSKM
8.0/F高層D,8.0,高層,D,13485190,23995,562,228,3,KSKM
3.0/F低層E,3.0,低層,E,14687235,22355,657,267,3,KSKM
6.0/F中層E,6.0,中層,E,15040044,22892,657,277,3,KSKM
8.0/F高層E,8.0,高層,E,15233202,23186,657,302,3,KSKM
3.0/F低層F,3.0,低層,F,12069512,21476,562,215,3,KSKM
6.0/F中層F,6.0,中層,F,13276688,23624,562,222,3,KSKM
8.0/F高層F,8.0,高層,F,13485190,23995,562,228,3,KSKM
