,A,B,C,D,E,F,G,H,J,K
5.0,7376320,5805744,7376320,7376320,5100454,5844784,7349088,7376320,5811388,5130193
12.0,7572272,5944864,7572272,7572272,5234064,5998696,7543856,7572272,5965784,5267930
18.0,7747504,6064448,7747504,7747504,5353882,6135668,7716128,7747504,6102756,5408188
