,1,10,11,12,13,14,15,3,4,5,6,7,8,9
3.0,462,625,449,451,597,601,567,479,592,592,491,462,459,625
8.0,462,625,449,451,597,601,567,479,592,592,491,462,459,625
11.0,462,625,449,451,597,601,567,479,592,592,491,462,459,625
