,A,B,C,D,E,F,G,H,J,K
7.0,17437,17237,17040,16985,17345,18242,16204,17722,16684,17328
16.0,18346,18698,17885,17727,18496,19192,17415,19232,18428,18448
25.0,20891,19753,17135,17387,19568,19250,19964,20068,19713,19889
