,1,10,2,3,4,5,6,7,8,9
3.0,6891548,6198706,4904805,5282550,5225811,6198706,6768772,6172595,5282550,5225811
8.0,7205640,5948298,5119660,5513550,5454690,5948298,7076308,6438860,5513550,5454690
13.0,8417904,6198152,5334515,5745075,5683569,6198152,8510284,5782655,5745075,5683569
