,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,12923792,19376,667
22.0/F中層A,22.0,中層,A,11481071,17213,667
31.0/F高層A,31.0,高層,A,12880166,18694,689
11.0/F低層B,11.0,低層,B,13351177,19663,679
22.0/F中層B,22.0,中層,B,14857878,21882,679
31.0/F高層B,31.0,高層,B,13031928,19278,676
11.0/F低層C,11.0,低層,C,20908662,21379,978
22.0/F中層C,22.0,中層,C,22709160,23220,978
31.0/F高層C,31.0,高層,C,24452934,25003,978
11.0/F低層D,11.0,低層,D,19614650,20647,950
22.0/F中層D,22.0,中層,D,21775900,22922,950
31.0/F高層D,31.0,高層,D,19373350,20393,950
