,A,B,C,D,E,F,G,H,J,K
5.0,14570,12128,14570,14570,11350,14028,14570,14570,14028,13761
12.0,13697,13447,13944,13697,11631,13191,13697,13697,13191,12944
18.0,13914,13664,14167,13914,11876,13389,13914,13914,13389,13129
