,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,6770268,12332,549
12.0/F中層A,12.0,中層,A,6632990,12805,518
21.0/F高層A,21.0,高層,A,6899242,13319,518
5.0/F低層B,5.0,低層,B,4856911,13529,359
12.0/F中層B,12.0,中層,B,4792291,13349,359
21.0/F高層B,21.0,高層,B,4985433,13887,359
5.0/F低層C,5.0,低層,C,5193294,14466,359
12.0/F中層C,12.0,中層,C,5066926,14114,359
21.0/F高層C,21.0,高層,C,5256478,14642,359
5.0/F低層D,5.0,低層,D,5585787,12609,443
12.0/F中層D,12.0,中層,D,5732420,12940,443
21.0/F高層D,21.0,高層,D,5964995,13465,443
5.0/F低層E,5.0,低層,E,5141877,12759,403
12.0/F中層E,12.0,中層,E,5293808,13136,403
21.0/F高層E,21.0,高層,E,5507801,13667,403
5.0/F低層F,5.0,低層,F,4833312,13731,352
12.0/F中層F,12.0,中層,F,4765007,13273,359
21.0/F高層F,21.0,高層,F,4972150,13850,359
5.0/F低層G,5.0,低層,G,4907530,13670,359
12.0/F中層G,12.0,中層,G,4817062,13418,359
21.0/F高層G,21.0,高層,G,5010563,13957,359
5.0/F低層H,5.0,低層,H,5534396,13699,404
12.0/F中層H,12.0,中層,H,5245940,12985,404
21.0/F高層H,21.0,高層,H,5564292,13773,404
