,14,20,3,5,6,7,8
7.0,3685789,3714010,2904408,3685789,3685789,3818478,3813720
12.0,3766408,3795660,2971098,3766408,3766408,3902658,3897534
17.0,3849819,3880150,3037788,3849819,3849819,3989766,3984276
